ensg	intOGen	FIMM	logsdon	FIMM.targets	evo.targets	FIMM_AMLgenes	cTargets
ENSG00000004478	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000146678	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000136634	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000112115	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000104432	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000196611	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000089250	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000122861	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000198959	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000142166	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000159110	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000084674	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000170458	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000160868	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000079459	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000174697	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000107798	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000175445	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000135318	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000172179	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000089159	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000057252	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000003436	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000170835	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000160255	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000128342	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000100979	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000178726	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000143549	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000102245	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000181856	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000143179	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000156052	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000143622	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000100146	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000066923	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000184371	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000113578	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000121653	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000103222	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000278183	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000068976	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000109321	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000143799	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000129484	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000149295	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000069696	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000276825	NA	NA	NA	NA	TRUE	NA	NA
ENSG00000198691	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000136754	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000153093	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000143437	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000030110	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000085185	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000100916	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000114423	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000142273	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000040731	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000165556	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000131264	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000080910	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000109220	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000172409	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000214575	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000277445	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000164796	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000155833	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000136267	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000107984	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000172869	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000177103	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000135144	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000197102	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000155849	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000105722	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000187741	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000158169	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000144554	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000221829	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000006607	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000196159	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000181027	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000187239	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000070601	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000163655	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000120063	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000123388	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000123364	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000128713	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000128714	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000185811	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000104613	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000083168	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000152049	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000197584	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000073614	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000118058	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000002834	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000164187	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000145012	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000213999	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000101574	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000168288	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000130675	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000099810	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000214827	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000278466	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000198788	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000140396	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000124151	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000074771	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000148734	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000137497	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000126883	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000279961	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000083093	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000186472	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000121440	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000073921	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000140464	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000128513	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000154001	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000278326	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000119698	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000133246	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000185238	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000152104	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000162775	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000152214	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000137818	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000163902	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000079102	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000119335	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000168066	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000090402	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000176463	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000161547	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000138336	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000112697	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000100815	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000182463	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000063244	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000156687	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000042781	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000106346	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000120008	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000109046	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000159882	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000169249	NA	NA	NA	NA	NA	TRUE	NA
ENSG00000183317	NA	NA	NA	NA	NA	NA	TRUE
ENSG00000101868	NA	NA	NA	NA	NA	NA	TRUE
ENSG00000062822	NA	NA	NA	NA	NA	NA	TRUE
ENSG00000177084	NA	NA	NA	NA	NA	NA	TRUE
